,Date,ctr,ctr_long,ctr_short
83,2021-02-25,0.008457691091799993,-0.036202191073,0.04465988216479999
84,2021-02-26,-0.009025382040400005,-0.0356358599564,0.026610477916000002
85,2021-03-01,0.011058946761999996,0.064283524976,-0.053224578214
86,2021-03-02,-0.005247373555399997,0.010285053622800003,-0.015532427178199996
87,2021-03-03,-0.0068001592678000045,0.040751044082799996,-0.04755120335060001
88,2021-03-04,-0.0076000283304000025,-0.027615022541000008,0.020014994210599997
89,2021-03-05,0.0046712004026,-0.0078840087042,0.012555209106799999
90,2021-03-08,-0.0032643170647999984,0.0724163580184,-0.07568067508319999
91,2021-03-09,-0.0027476369596000083,0.050571249802599985,-0.05331888676219999
92,2021-03-10,0.0071718896692000034,0.031040403630599997,-0.023868513961400002
93,2021-03-11,0.0064262176722000046,0.001030070683399999,0.005396146988800001
94,2021-03-12,-0.011629673287999999,-0.0026512495428,-0.008978423745200002
95,2021-03-15,0.005505585922199997,-0.012352835301,0.017858421223200003
96,2021-03-16,-0.0036565676014000013,0.014480407842600003,-0.018136975444
97,2021-03-17,0.007781226677199997,-0.0019714989748,0.009752725652000001
98,2021-03-18,-0.0027084216804,0.018476218906800002,-0.0211846405872
99,2021-03-19,-0.005031549645333329,-0.037939439966000015,0.03290789032066667
100,2021-03-22,0.005950488887333332,0.0061542669478666665,-0.0002037780605333334
101,2021-03-23,0.0033904739937333423,-0.11174044510919999,0.11513091910293337
102,2021-03-24,-0.003582098002133325,0.04893951809706666,-0.052521616099199996
103,2021-03-25,0.001395544112399999,-0.0007678850639999997,0.0021634291763999993
104,2021-03-26,0.00020395901560000583,0.029686099551200006,-0.0294821405356
105,2021-03-29,0.00153665382386666,-0.03048723450906666,0.032023888332933334
106,2021-03-30,0.0030165009167999954,-0.005317319251599998,0.0083338201684
107,2021-03-31,-0.003790935931200004,-0.014639969167866668,0.010849033236666666
108,2021-04-01,0.022076146248400003,0.05586730651493334,-0.03379116026653334
109,2021-04-02,-0.0001039438606666666,5.456213946666669e-05,-0.00015850600013333333
110,2021-04-05,0.00019533156199999998,0.00014859936520000003,4.673219679999996e-05
111,2021-04-06,-0.004384834884666666,0.010245278808666667,-0.014630113693333334
112,2021-04-07,0.0015422100290666668,-0.01419663748346667,0.01573884751253333
113,2021-04-08,-0.0023210683740000006,0.009979988333333334,-0.012301056707333335
114,2021-04-09,0.0030652433862666667,0.0070291264683999995,-0.003963883082133333
115,2021-04-12,-0.005165971525600003,-0.03268172196466666,0.02751575043906667
116,2021-04-13,-0.0013185817693333341,0.008649059483866668,-0.009967641253199998
117,2021-04-14,0.002067145012933339,-0.02081972847439999,0.02288687348733333
118,2021-04-15,0.0035447777116,0.0322441990916,-0.028699421380000003
119,2021-04-16,0.0006937884953333289,0.032418675240400006,-0.03172488674506666
120,2021-04-19,-0.0019200575945333331,-0.0182973884792,0.016377330884666672
121,2021-04-20,0.0018959649448000082,-0.03171261901173334,0.033608583956533336
122,2021-04-21,-0.0005691672273333335,0.004998248149066666,-0.005567415376400001
123,2021-04-22,0.003823905946133336,0.019074767894133336,-0.015250861948
124,2021-04-23,-0.00259469724,0.0061662504974666675,-0.008760947737466666
125,2021-04-26,0.0007225112659999992,-0.0014730823189333334,0.0021955935849333327
126,2021-04-27,-0.0026121008180000006,0.0022687397069333336,-0.004880840524933333
127,2021-04-28,0.002299749571733333,0.00010376111893333303,0.0021959884527999996
128,2021-04-29,6.639392093333263e-05,-0.007178231934933334,0.007244625855866665
129,2021-04-30,0.0024644140252000003,-0.0006018450836000002,0.0030662591088
130,2021-05-03,-0.0016255122569333348,0.007374246545066668,-0.008999758802000001
131,2021-05-04,0.0011954498048000002,-0.013782822470133335,0.014978272274933329
132,2021-05-05,-0.0005050700821333321,0.020702170974266666,-0.021207241056399997
133,2021-05-06,-6.388895466666666e-05,0.0014010347562666663,-0.0014649237109333327
134,2021-05-07,0.000147008519866666,0.012656786856933331,-0.012509778337066667
135,2021-05-10,-0.0034570644028000005,-0.0019541858285333337,-0.001502878574266667
136,2021-05-11,0.002358959323733332,-0.024408799010666664,0.0267677583344
137,2021-05-12,0.002000943081600001,-0.0004345627359999994,0.0024355058176
138,2021-05-13,0.0005578607053333336,-5.9674545599999985e-05,0.0006175352509333333
139,2021-05-14,8.350141439999836e-05,0.014595732182933334,-0.014512230768533335
140,2021-05-17,-0.001406053609066666,-0.004767558765333335,0.003361505156266667
141,2021-05-18,-0.0026157908883999996,0.0003080846432000001,-0.0029238755316000004
142,2021-05-19,0.002371120685866665,-0.01670393582946667,0.019075056515333335
143,2021-05-20,0.0005776545344000011,0.013268309080133336,-0.012690654545733333
144,2021-05-21,-0.002749494929866667,0.0039614564668,-0.006710951396666668
145,2021-05-24,-0.0010631378127999996,-0.00023939822986666716,-0.0008237395829333332
146,2021-05-25,0.0034395059510666675,0.0023757702016000007,0.0010637357494666666
147,2021-05-26,-0.001843579650133334,-0.0019858663492000003,0.00014228669906666655
148,2021-05-27,0.0006097699847999999,0.004795312419333333,-0.004185542434533333
149,2021-05-28,0.00022522854520000025,0.0057122668104,-0.005487038265200001
150,2021-05-31,-0.00012901719719999978,-0.0021378565204,0.0020088393232
151,2021-06-01,0.00017506973853333112,0.0040715604950666675,-0.0038964907565333332
152,2021-06-02,0.00040974059013333366,0.002793229608000001,-0.0023834890178666664
153,2021-06-03,-0.0010035480377333338,-0.001320636099466667,0.00031708806173333354
154,2021-06-04,-0.00028105333173333337,0.004393971280533334,-0.004675024612266666
155,2021-06-07,0.0013668415077333323,0.003515235286933333,-0.0021483937792000003
156,2021-06-08,-0.0002846085586666663,0.00016732495186666638,-0.0004519335105333336
157,2021-06-09,-0.0024610257173333337,-0.0007880778557333332,-0.0016729478615999996
158,2021-06-10,-0.0014726908882666662,-0.0023211732413333333,0.0008484823530666666
159,2021-06-11,-0.0011477812934666666,0.0066805396492,-0.007828320942666668
160,2021-06-14,-0.0004497444501333335,0.0018991101493333335,-0.002348854599466667
161,2021-06-15,-0.0012848210823999996,0.0023051150176000004,-0.0035899360999999998
162,2021-06-16,-0.004258686246,-0.0005544171700000002,-0.0037042690759999997
163,2021-06-17,-0.0014876862915999998,-0.002082242537066667,0.0005945562454666663
164,2021-06-18,-0.0017976262445333338,-0.014187115804,0.012389489559466667
165,2021-06-21,-0.0026099041664,0.0088771749236,-0.011487079089999998
166,2021-06-22,-0.00023257236213333353,0.0035515688682666658,-0.0037841412303999994
167,2021-06-23,0.0006823354456000001,-0.0038474016157333327,0.004529737061333333
168,2021-06-24,-0.001628463844533334,0.005085484264,-0.0067139481085333325
169,2021-06-25,0.0007162092520000002,0.0019644916536,-0.0012482824015999996
170,2021-06-28,0.00027548034919999985,-0.003279756058,0.0035552364072
171,2021-06-29,-0.00030507428533333336,0.0020569819352,-0.0023620562205333324
172,2021-06-30,-0.00047706437386666633,-0.004638200005733334,0.0041611356318666665
173,2021-07-01,-0.0005054970122666669,0.001899558684266667,-0.0024050556965333333
174,2021-07-02,-0.0010998153585333333,0.0011758740072000003,-0.0022756893657333334
175,2021-07-05,0.0016224286101333334,0.0031579098876,-0.0015354812774666666
176,2021-07-06,-0.002910419265866667,-0.0032555670361333333,0.00034514777026666677
177,2021-07-07,0.0020214989365333336,0.009849536142266666,-0.007828037205733334
178,2021-07-08,0.0020747060219999994,-0.011208372532133333,0.013283078554133333
179,2021-07-09,0.0003994336614666667,0.006252130650133333,-0.005852696988666668
180,2021-07-12,-0.0010359396110666663,0.004900553561999999,-0.005936493173066665
181,2021-07-13,0.0012301995512,0.0020811586616,-0.0008509591103999999
182,2021-07-14,-0.0021439079052,-0.0040799870592,0.0019360791539999997
183,2021-07-15,0.0018693400145333335,-0.00029959954773333373,0.0021689395622666668
184,2021-07-16,-0.0007343833865333329,-0.0031444684307999995,0.0024100850442666673
185,2021-07-19,0.0016459241441333337,-0.009618263180666668,0.011264187324800001
186,2021-07-20,3.0189209866666714e-05,0.0035540954736,-0.003523906263733333
187,2021-07-21,-0.0006151972593333334,0.006635100860933334,-0.007250298120266667
188,2021-07-22,-0.0008497750465333339,0.0059947117356,-0.006844486782133335
189,2021-07-23,3.4792573333276473e-07,0.005287200973466666,-0.005286853047733334
190,2021-07-26,-0.0010280190202666666,-0.0031171466116,0.0020891275913333335
191,2021-07-27,0.0015773113856,-0.0015343406135999995,0.0031116519991999997
192,2021-07-28,-0.0014200654438666664,0.0021518594886666665,-0.0035719249325333337
193,2021-07-29,-0.0006729271493333334,0.0010642411412,-0.0017371682905333336
194,2021-07-30,0.0004101793182666669,0.0031661050401333335,-0.002755925721866667
195,2021-08-02,-0.0015334475949333331,0.002997897326266667,-0.0045313449212
196,2021-08-03,0.0007052846662666661,0.003855799107466667,-0.0031505144412000002
197,2021-08-04,-0.0002894413876000006,0.006910215262666667,-0.007199656650266667
198,2021-08-05,0.0011690105542666667,0.00511225719,-0.003943246635733333
199,2021-08-06,0.0014031212685333336,-0.0018520100680000009,0.0032551313365333334
200,2021-08-09,0.0011565861014666671,0.0031774825069333336,-0.0020208964054666666
201,2021-08-10,-0.0006194367959999996,0.0019933404369333334,-0.0026127772329333334
202,2021-08-11,0.001819187673733333,0.0035601461357333336,-0.0017409584620000002
203,2021-08-12,-0.0006936703729333337,0.0035681396583999996,-0.004261810031333333
204,2021-08-13,0.0012371718705333338,0.0049820933776,-0.003744921507066667
205,2021-08-16,-0.0015811233681333329,-0.0030091018697333332,0.0014279785016
206,2021-08-17,-0.0015163124047999999,-0.000164258136533333,-0.0013520542682666666
207,2021-08-18,-0.00023616178173333356,0.0015682575827999999,-0.0018044193645333337
208,2021-08-19,0.00047970938440000123,-0.009315029856266668,0.009794739240666669
209,2021-08-20,-0.0005148600401333333,0.0018620410211999997,-0.002376901061333333
210,2021-08-23,0.00021271722173333405,0.0054749626141333335,-0.0052622453924
211,2021-08-24,0.0014535142024000001,0.0010964074532000003,0.0003571067491999998
212,2021-08-25,0.0026005708162666658,0.0006082475100000003,0.001992323306266667
213,2021-08-26,0.0015357467613333314,0.001275032713866667,0.00026071404746666677
214,2021-08-27,-0.0005840162029333333,0.003033754432266667,-0.0036177706352
215,2021-08-30,-0.0006880587352000002,0.002648997126133334,-0.003337055861333333
216,2021-08-31,-0.001194133570933333,-0.0068966461228,0.005702512551866667
217,2021-09-01,-0.00024372238360000022,0.0027723258050666665,-0.003016048188666665
218,2021-09-02,0.0034503958858666667,0.007356108225066667,-0.0039057123392000005
219,2021-09-03,0.004969239622933333,0.00017591614520000052,0.004793323477733334
220,2021-09-06,0.0023334280515999997,0.0065182599192,-0.0041848318676
221,2021-09-07,-0.0007446827531999999,-0.0017844509021333332,0.001039768148933333
222,2021-09-08,-0.0015237415112000002,-0.012369473603333332,0.010845732092133336
223,2021-09-09,0.001163416422666667,0.0008729943526666665,0.0002904220700000002
224,2021-09-10,-0.0008979593821333327,-0.004751782740666666,0.0038538233585333334
225,2021-09-13,-0.0034716357456,-0.0083687341184,0.0048970983728
226,2021-09-14,-0.005030764803599999,0.0035158712597333315,-0.008546636063333331
227,2021-09-15,-0.004612788081200003,-0.02506219676413333,0.02044940868293333
228,2021-09-16,-0.0018140849681333323,0.009847065194933334,-0.011661150163066668
229,2021-09-17,-0.004132231443466665,-0.014718926008666661,0.0105866945652
230,2021-09-20,0.002879747132933334,-0.014798002796533333,0.01767774992946667
231,2021-09-21,0.01769310149559982,0.08706128257959993,-0.069368181084
232,2021-09-22,-0.0004917991965333266,-0.01400827010186667,0.013516470905333332
233,2021-09-23,-0.0017219503705333352,-0.009383065384,0.00766111501346667
234,2021-09-24,0.0008165016893333331,0.0013264210238666662,-0.0005099193345333334
235,2021-09-27,0.0029177998890666666,0.0036584649540000007,-0.0007406650649333321
236,2021-09-28,0.0020390579,-0.0247102821268,0.026749340026800003
237,2021-09-29,0.0,0.0,0.0
